N,iteration,monomers,imines,aldehydes
57600,4,57600,171324,1476
57700,3,57700,171647,1453
105000,1,105000,312980,2020
57800,2,57800,171841,1559
58700,1,58700,174581,1519
58000,2,58000,172535,1465
58500,1,58500,174038,1462
58600,1,58600,174294,1506
58900,1,58900,175202,1498
105100,1,105100,313244,2056
58800,1,58800,174888,1512
59000,1,59000,175529,1471
59200,1,59200,176090,1510
59100,1,59100,175781,1519
59400,1,59400,176724,1476
59300,1,59300,176424,1476
57900,2,57900,172228,1472
105200,1,105200,313491,2109
105300,1,105300,313888,2012
105400,1,105400,314241,1959
58300,2,58300,173408,1492
105600,1,105600,314757,2043
58200,2,58200,173079,1521
58100,2,58100,172760,1540
59500,1,59500,176922,1578
105500,1,105500,314451,2049
57700,4,57700,171622,1478
58400,2,58400,173703,1497
59600,1,59600,177324,1476
59700,1,59700,177570,1530
59900,1,59900,178156,1544
58000,3,58000,172536,1464
57800,3,57800,171910,1490
58700,2,58700,174581,1519
59800,1,59800,177852,1548
60000,1,60000,178444,1556
58500,2,58500,174012,1488
58600,2,58600,174276,1524
60300,1,60300,179353,1547
60200,1,60200,179076,1524
58900,2,58900,175219,1481
59000,2,59000,175478,1522
60100,1,60100,178779,1521
59200,2,59200,176084,1516
59100,2,59100,175763,1537
58800,2,58800,174916,1484
60400,1,60400,179723,1477
59400,2,59400,176622,1578
60600,1,60600,180271,1529
60500,1,60500,180007,1493
105700,1,105700,314976,2124
59300,2,59300,176388,1512
106000,1,106000,315947,2053
60700,1,60700,180542,1558
57900,3,57900,172198,1502
105800,1,105800,315378,2022
60800,1,60800,180856,1544
106100,1,106100,316163,2137
58300,3,58300,173395,1505
58200,3,58200,173074,1526
58100,3,58100,172754,1546
59500,2,59500,176983,1517
58000,4,58000,172436,1564
57800,4,57800,171882,1518
59900,2,59900,178135,1565
58400,3,58400,173693,1507
106400,1,106400,317179,2021
58700,3,58700,174613,1487
106300,1,106300,316842,2058
59700,2,59700,177593,1507
59600,2,59600,177289,1511
105900,1,105900,315671,2029
58500,3,58500,174020,1480
59800,2,59800,177859,1541
60000,2,60000,178492,1508
58600,3,58600,174315,1485
60200,2,60200,179087,1513
58900,3,58900,175225,1475
60300,2,60300,179363,1537
59000,3,59000,175444,1556
106200,1,106200,316563,2037
59400,3,59400,176739,1461
60100,2,60100,178811,1489
59200,3,59200,176076,1524
59100,3,59100,175798,1502
60600,2,60600,180293,1507
58800,3,58800,174899,1501
60400,2,60400,179662,1538
59300,3,59300,176432,1468
60500,2,60500,179957,1543
60700,2,60700,180579,1521
60900,1,60900,181101,1599
58300,4,58300,173312,1588
60800,2,60800,180859,1541
58200,4,58200,173116,1484
58100,4,58100,172792,1508
59500,3,59500,177018,1482
59900,3,59900,178183,1517
104900,2,104900,312718,1982
58400,4,58400,173700,1500
104700,2,104700,312059,2041
58700,4,58700,174597,1503
59600,3,59600,177263,1537
59700,3,59700,177631,1469
104800,2,104800,312373,2027
58600,4,58600,174334,1466
60200,3,60200,179120,1480
58500,4,58500,173959,1541
60300,3,60300,179385,1515
59800,3,59800,177809,1591
58900,4,58900,175212,1488
60000,3,60000,178502,1498
59000,4,59000,175477,1523
59400,4,59400,176672,1528
105100,2,105100,313264,2036
59200,4,59200,176117,1483
60600,3,60600,180229,1571
59100,4,59100,175775,1525
105000,2,105000,312949,2051
61100,1,61100,181775,1525
60700,3,60700,180569,1531
60100,3,60100,178759,1541
105600,2,105600,314737,2063
105300,2,105300,313829,2071
60900,2,60900,181190,1510
60500,3,60500,179920,1580
61000,1,61000,181426,1574
105400,2,105400,314139,2061
60400,3,60400,179674,1526
61200,1,61200,182078,1522
60800,3,60800,180828,1572
105500,2,105500,314444,2056
59900,4,59900,178165,1535
105200,2,105200,313566,2034
59500,4,59500,176927,1573
59600,4,59600,177342,1458
59700,4,59700,177591,1509
60200,4,60200,179058,1542
60300,4,60300,179342,1558
59800,4,59800,177823,1577
60000,4,60000,178446,1554
61500,1,61500,182941,1559
61400,1,61400,182639,1561
61300,1,61300,182386,1514
106000,2,106000,315988,2012
105700,2,105700,315075,2025
61600,1,61600,183297,1503
105800,2,105800,315403,1997
60600,4,60600,180277,1523
62000,1,62000,184439,1561
62100,1,62100,184786,1514
61900,1,61900,184189,1511
61100,2,61100,181768,1532
61800,1,61800,183833,1567
61700,1,61700,183567,1533
60700,4,60700,180492,1608
60900,3,60900,181101,1599
62200,1,62200,185014,1586
62300,1,62300,185398,1502
62400,1,62400,185666,1534
61000,2,61000,181460,1540
60800,4,60800,180862,1538
106100,2,106100,316284,2016
61200,2,61200,182075,1525
62600,1,62600,186228,1572
62500,1,62500,185897,1603
106300,2,106300,316857,2043
106400,2,106400,317094,2106
62700,1,62700,186563,1537
62900,1,62900,187158,1542
62800,1,62800,186822,1578
61500,2,61500,182939,1561
61400,2,61400,182650,1550
63100,1,63100,187737,1563
61300,2,61300,182353,1547
63000,1,63000,187399,1601
62000,2,62000,184445,1555
62100,2,62100,184731,1569
63200,1,63200,188017,1583
61100,3,61100,181799,1501
60900,4,60900,181146,1554
61600,2,61600,183245,1555
105900,2,105900,315622,2078
61900,2,61900,184090,1610
61700,2,61700,183544,1556
61800,2,61800,183895,1505
63300,1,63300,188313,1587
63500,1,63500,188939,1561
63400,1,63400,188638,1562
106200,2,106200,316629,1971
62200,2,62200,185000,1600
63600,1,63600,189272,1528
63700,1,63700,189585,1515
62300,2,62300,185390,1510
63800,1,63800,189815,1585
61000,3,61000,181455,1545
62400,2,62400,185595,1605
63900,1,63900,190112,1588
64000,1,64000,190436,1564
64100,1,64100,190718,1582
61200,3,61200,182043,1557
62600,2,62600,186136,1664
62500,2,62500,185940,1560
64200,1,64200,191027,1573
64300,1,64300,191234,1666
62900,2,62900,187173,1527
63100,2,63100,187784,1516
62700,2,62700,186527,1573
62800,2,62800,186879,1521
61500,3,61500,182969,1531
61400,3,61400,182663,1537
62000,3,62000,184482,1518
62100,3,62100,184739,1561
61100,4,61100,181694,1606
61300,3,61300,182418,1482
63000,2,63000,187442,1558
61900,3,61900,184110,1590
63200,2,63200,188002,1598
61700,3,61700,183632,1468
64500,1,64500,191937,1563
61800,3,61800,183888,1512
62200,3,62200,185060,1540
64400,1,64400,191586,1614
63500,2,63500,188909,1591
63400,2,63400,188638,1562
63300,2,63300,188324,1576
62300,3,62300,185336,1564
63600,2,63600,189240,1560
61600,3,61600,183265,1535
63700,2,63700,189547,1553
62400,3,62400,185650,1550
106000,3,106000,315909,2091
63800,2,63800,189816,1584
63900,2,63900,190207,1493
64000,2,64000,190386,1614
64100,2,64100,190725,1575
62900,3,62900,187207,1493
63100,3,63100,187723,1577
62600,3,62600,186194,1606
64200,2,64200,191010,1590
64800,1,64800,192832,1568
64300,2,64300,191349,1551
62500,3,62500,185928,1572
62800,3,62800,186842,1558
62700,3,62700,186556,1544
64600,1,64600,192209,1591
62000,4,62000,184380,1620
64900,1,64900,193035,1665
62100,4,62100,184730,1570
64700,1,64700,192544,1556
63000,3,63000,187452,1548
64500,2,64500,191919,1581
63200,3,63200,188046,1554
64400,2,64400,191576,1624
63400,3,63400,188660,1540
63500,3,63500,188936,1564
63300,3,63300,188336,1564
63600,3,63600,189230,1570
65000,1,65000,193435,1565
63700,3,63700,189527,1573
65100,1,65100,193674,1626
63800,3,63800,189801,1599
65300,1,65300,194294,1606
63900,3,63900,190119,1581
65500,1,65500,194920,1580
63100,4,63100,187722,1578
106500,1,106500,317462,2038
62900,4,62900,187114,1586
65400,1,65400,194561,1639
64000,3,64000,190428,1572
64800,2,64800,192833,1567
64100,3,64100,190725,1575
65200,1,65200,194048,1552
64900,2,64900,193072,1628
64200,3,64200,191055,1545
64300,3,64300,191323,1577
64600,2,64600,192178,1622
65600,1,65600,195193,1607
64700,2,64700,192529,1571
65700,1,65700,195515,1585
65800,1,65800,195834,1566
65900,1,65900,196137,1563
66000,1,66000,196418,1582
64500,3,64500,191896,1604
66100,1,66100,196691,1609
66200,1,66200,197042,1558
64400,3,64400,191588,1612
66300,1,66300,197276,1624
66400,1,66400,197589,1611
106600,1,106600,317729,2071
66500,1,66500,197810,1690
64800,3,64800,192802,1598
65300,2,65300,194356,1544
65000,2,65000,193370,1630
65500,2,65500,194946,1554
65100,2,65100,193723,1577
65400,2,65400,194608,1592
64900,3,64900,193103,1597
66800,1,66800,198777,1623
66600,1,66600,198132,1668
64600,3,64600,192239,1561
66700,1,66700,198502,1598
65200,2,65200,194045,1555
65600,2,65600,195208,1592
66900,1,66900,199070,1630
64700,3,64700,192480,1620
67000,1,67000,199425,1575
67400,1,67400,200609,1591
67100,1,67100,199765,1535
65700,2,65700,195521,1579
67300,1,67300,200321,1579
67200,1,67200,200014,1586
65800,2,65800,195753,1647
67500,1,67500,200904,1596
106700,1,106700,318131,1969
106800,1,106800,318390,2010
67600,1,67600,201214,1586
67700,1,67700,201433,1667
67800,1,67800,201820,1580
66100,2,66100,196696,1604
65900,2,65900,196047,1653
66000,2,66000,196435,1565
64800,4,64800,192817,1583
107500,1,107500,320483,2017
66200,2,66200,197026,1574
66300,2,66300,197225,1675
66400,2,66400,197652,1548
65300,3,65300,194292,1608
68000,1,68000,202434,1566
107100,1,107100,319231,2069
67900,1,67900,202125,1575
66500,2,66500,197872,1628
68200,1,68200,203011,1589
68100,1,68100,202646,1654
65000,3,65000,193450,1550
106900,1,106900,318617,2083
66800,2,66800,198824,1576
107200,1,107200,319539,2061
65500,3,65500,194865,1635
107300,1,107300,319844,2056
65400,3,65400,194593,1607
107400,1,107400,320194,2006
65600,3,65600,195156,1644
107000,1,107000,319027,1973
66600,2,66600,198134,1666
65100,3,65100,193687,1613
66700,2,66700,198449,1651
67400,2,67400,200600,1600
65200,3,65200,194019,1581
68300,1,68300,203224,1676
66900,2,66900,199118,1582
65700,3,65700,195524,1576
67000,2,67000,199404,1596
68400,1,68400,203572,1628
65800,3,65800,195798,1602
67100,2,67100,199701,1599
67300,2,67300,200306,1594
67200,2,67200,199962,1638
67500,2,67500,200863,1637
67600,2,67600,201200,1600
66100,3,66100,196677,1623
106500,2,106500,317498,2002
67700,2,67700,201430,1670
67800,2,67800,201763,1637
66000,3,66000,196418,1582
66200,3,66200,196935,1665
66300,3,66300,197195,1705
66400,3,66400,197559,1641
66800,3,66800,198776,1624
68000,2,68000,202286,1714
68500,1,68500,203898,1602
67900,2,67900,202056,1644
66500,3,66500,197887,1613
68600,1,68600,204127,1673
68700,1,68700,204502,1598
68100,2,68100,202635,1665
68200,2,68200,203019,1581
68800,1,68800,204783,1617
66600,3,66600,198194,1606
67400,3,67400,200539,1661
68300,2,68300,203280,1620
N,iteration,monomers,imines,aldehydes
63000,1,63000,187415,1585
67000,1,67000,199385,1615
64000,1,64000,190449,1551
65000,1,65000,193363,1637
66000,1,66000,196392,1608
68000,1,68000,202266,1734
69000,1,69000,205250,1750
70000,1,70000,208380,1620
72000,1,72000,214250,1750
71000,1,71000,211280,1720
73000,1,73000,217291,1709
76000,1,76000,226244,1756
75000,1,75000,223288,1712
74000,1,74000,220294,1706
79000,1,79000,235194,1806
77000,1,77000,229233,1767
80000,1,80000,238283,1717
78000,1,78000,232248,1752
63000,2,63000,187394,1606
82000,1,82000,244211,1789
67000,2,67000,199390,1610
64000,2,64000,190374,1626
65000,2,65000,193439,1561
81000,1,81000,241293,1707
66000,2,66000,196387,1613
68000,2,68000,202358,1642
70000,2,70000,208360,1640
72000,2,72000,214343,1657
69000,2,69000,205369,1631
71000,2,71000,211330,1670
73000,2,73000,217289,1711
76000,2,76000,226291,1709
64000,2,64000,190422,1578
64000,9,64000,190379,1621
64000,5,64000,190378,1622
64000,7,64000,190382,1618
64000,6,64000,190411,1589
64000,10,64000,190415,1585
64000,3,64000,190378,1622
64000,1,64000,190459,1541
64000,4,64000,190465,1535
64000,8,64000,190453,1547
63000,7,63000,187369,1631
63000,3,63000,187456,1544
63000,4,63000,187508,1492
63000,10,63000,187506,1494
63000,2,63000,187413,1587
63000,9,63000,187425,1575
63000,6,63000,187432,1568
63000,5,63000,187464,1536
63000,8,63000,187431,1569
63000,1,63000,187435,1565
67000,9,67000,199393,1607
67000,10,67000,199435,1565
67000,1,67000,199350,1650
67000,7,67000,199334,1666
67000,5,67000,199369,1631
67000,2,67000,199322,1678
67000,4,67000,199404,1596
67000,3,67000,199385,1615
67000,8,67000,199410,1590
67000,6,67000,199391,1609
65000,7,65000,193387,1613
65000,1,65000,193399,1601
65000,6,65000,193396,1604
65000,3,65000,193388,1612
65000,5,65000,193353,1647
65000,2,65000,193404,1596
65000,10,65000,193424,1576
65000,9,65000,193425,1575
65000,8,65000,193380,1620
65000,4,65000,193405,1595
66000,5,66000,196387,1613
66000,6,66000,196392,1608
66000,8,66000,196349,1651
66000,4,66000,196391,1609
66000,2,66000,196414,1586
66000,1,66000,196372,1628
66000,9,66000,196435,1565
66000,10,66000,196497,1503
66000,3,66000,196394,1606
66000,7,66000,196317,1683
68000,8,68000,202347,1653
68000,7,68000,202416,1584
68000,10,68000,202448,1552
68000,9,68000,202394,1606
68000,3,68000,202388,1612
68000,2,68000,202373,1627
68000,5,68000,202327,1673
68000,6,68000,202388,1612
68000,1,68000,202302,1698
68000,4,68000,202327,1673
70000,1,70000,208244,1756
70000,4,70000,208370,1630
70000,9,70000,208381,1619
70000,2,70000,208386,1614
70000,8,70000,208325,1675
70000,7,70000,208321,1679
70000,3,70000,208386,1614
70000,10,70000,208399,1601
70000,6,70000,208387,1613
70000,5,70000,208351,1649
69000,5,69000,205346,1654
69000,3,69000,205369,1631
69000,4,69000,205324,1676
69000,10,69000,205379,1621
69000,8,69000,205406,1594
69000,2,69000,205384,1616
69000,7,69000,205330,1670
69000,9,69000,205255,1745
69000,6,69000,205378,1622
69000,1,69000,205345,1655
71000,5,71000,211253,1747
71000,9,71000,211366,1634
71000,10,71000,211344,1656
71000,8,71000,211369,1631
71000,4,71000,211297,1703
71000,3,71000,211318,1682
71000,2,71000,211306,1694
71000,6,71000,211278,1722
71000,1,71000,211378,1622
71000,7,71000,211352,1648
72000,1,72000,214317,1683
72000,7,72000,214369,1631
72000,3,72000,214294,1706
72000,8,72000,214343,1657
72000,9,72000,214263,1737
72000,10,72000,214372,1628
72000,6,72000,214334,1666
72000,2,72000,214245,1755
72000,5,72000,214336,1664
72000,4,72000,214292,1708
73000,8,73000,217293,1707
73000,3,73000,217334,1666
73000,1,73000,217298,1702
73000,5,73000,217300,1700
73000,9,73000,217310,1690
73000,7,73000,217312,1688
73000,2,73000,217316,1684
73000,6,73000,217319,1681
73000,10,73000,217362,1638
73000,4,73000,217259,1741
74000,7,74000,220299,1701
74000,3,74000,220350,1650
74000,10,74000,220274,1726
74000,2,74000,220283,1717
74000,8,74000,220270,1730
74000,1,74000,220281,1719
74000,9,74000,220272,1728
74000,5,74000,220316,1684
74000,4,74000,220288,1712
74000,6,74000,220350,1650
76000,7,76000,226285,1715
76000,1,76000,226314,1686
76000,6,76000,226300,1700
76000,10,76000,226303,1697
76000,2,76000,226292,1708
76000,8,76000,226245,1755
76000,5,76000,226249,1751
76000,3,76000,226223,1777
76000,9,76000,226236,1764
76000,4,76000,226239,1761
75000,2,75000,223259,1741
75000,4,75000,223340,1660
75000,9,75000,223280,1720
75000,10,75000,223272,1728
75000,8,75000,223325,1675
75000,3,75000,223324,1676
75000,1,75000,223315,1685
75000,7,75000,223283,1717
75000,6,75000,223345,1655
75000,5,75000,223233,1767
64100,6,64100,190735,1565
64100,1,64100,190716,1584
64100,7,64100,190746,1554
64100,3,64100,190729,1571
64100,10,64100,190717,1583
64100,2,64100,190685,1615
64100,9,64100,190702,1598
64100,5,64100,190689,1611
64100,8,64100,190663,1637
64100,4,64100,190730,1570
77000,8,77000,229236,1764
77000,9,77000,229291,1709
77000,10,77000,229274,1726
77000,1,77000,229273,1727
77000,7,77000,229227,1773
77000,2,77000,229232,1768
77000,3,77000,229252,1748
77000,4,77000,229283,1717
77000,5,77000,229238,1762
77000,6,77000,229254,1746
63100,4,63100,187738,1562
63100,3,63100,187814,1486
63100,6,63100,187804,1496
63100,8,63100,187710,1590
63100,2,63100,187776,1524
63100,1,63100,187742,1558
63100,7,63100,187761,1539
63100,5,63100,187757,1543
63100,10,63100,187733,1567
63100,9,63100,187789,1511
78000,9,78000,232273,1727
78000,7,78000,232275,1725
78000,8,78000,232304,1696
78000,2,78000,232218,1782
78000,3,78000,232238,1762
78000,6,78000,232320,1680
78000,1,78000,232170,1830
78000,5,78000,232254,1746
78000,4,78000,232258,1742
78000,10,78000,232268,1732
79000,2,79000,235300,1700
79000,3,79000,235314,1686
79000,1,79000,235268,1732
79000,7,79000,235290,1710
79000,4,79000,235224,1776
79000,10,79000,235213,1787
79000,9,79000,235217,1783
79000,6,79000,235220,1780
79000,5,79000,235231,1769
79000,8,79000,235163,1837
80000,2,80000,238183,1817
80000,4,80000,238243,1757
80000,8,80000,238226,1774
80000,10,80000,238227,1773
80000,7,80000,238233,1767
80000,5,80000,238199,1801
80000,3,80000,238202,1798
80000,9,80000,238270,1730
80000,1,80000,238241,1759
80000,6,80000,238206,1794
81000,4,81000,241158,1842
81000,5,81000,241196,1804
81000,3,81000,241251,1749
81000,1,81000,241287,1713
81000,8,81000,241194,1806
81000,10,81000,241261,1739
81000,6,81000,241183,1817
81000,7,81000,241205,1795
81000,9,81000,241284,1716
81000,2,81000,241251,1749
67100,4,67100,199700,1600
67100,8,67100,199758,1542
67100,10,67100,199687,1613
67100,5,67100,199638,1662
67100,1,67100,199651,1649
67100,6,67100,199719,1581
67100,9,67100,199655,1645
67100,7,67100,199704,1596
67100,3,67100,199690,1610
67100,2,67100,199700,1600
65100,2,65100,193732,1568
65100,1,65100,193701,1599
65100,7,65100,193748,1552
65100,5,65100,193754,1546
65100,10,65100,193744,1556
65100,3,65100,193714,1586
65100,6,65100,193718,1582
65100,4,65100,193703,1597
65100,8,65100,193678,1622
65100,9,65100,193754,1546
66100,8,66100,196646,1654
66100,10,66100,196686,1614
66100,2,66100,196690,1610
66100,6,66100,196671,1629
66100,9,66100,196702,1598
66100,1,66100,196703,1597
66100,3,66100,196622,1678
66100,5,66100,196743,1557
66100,7,66100,196675,1625
66100,4,66100,196678,1622
82000,2,82000,244233,1767
82000,10,82000,244172,1828
82000,6,82000,244253,1747
82000,8,82000,244192,1808
82000,7,82000,244201,1799
82000,4,82000,244219,1781
82000,3,82000,244213,1787
82000,1,82000,244202,1798
82000,5,82000,244270,1730
82000,9,82000,244182,1818
68100,6,68100,202700,1600
68100,2,68100,202713,1587
68100,5,68100,202685,1615
68100,9,68100,202685,1615
68100,1,68100,202722,1578
68100,4,68100,202681,1619
68100,8,68100,202688,1612
68100,7,68100,202598,1702
68100,10,68100,202704,1596
68100,3,68100,202697,1603
70100,3,70100,208678,1622
70100,5,70100,208642,1658
70100,7,70100,208686,1614
70100,8,70100,208606,1694
70100,9,70100,208684,1616
70100,2,70100,208697,1603
70100,10,70100,208655,1645
70100,6,70100,208662,1638
70100,1,70100,208648,1652
70100,4,70100,208631,1669
69100,10,69100,205698,1602
69100,8,69100,205641,1659
69100,1,69100,205710,1590
69100,5,69100,205685,1615
69100,6,69100,205653,1647
69100,3,69100,205648,1652
69100,4,69100,205661,1639
69100,2,69100,205637,1663
69100,9,69100,205648,1652
69100,7,69100,205677,1623
71100,7,71100,211650,1650
71100,3,71100,211673,1627
71100,2,71100,211616,1684
71100,1,71100,211626,1674
71100,5,71100,211661,1639
71100,9,71100,211613,1687
71100,4,71100,211653,1647
71100,10,71100,211605,1695
71100,6,71100,211597,1703
71100,8,71100,211604,1696
64200,3,64200,191034,1566
64200,7,64200,191017,1583
64200,9,64200,191024,1576
64200,2,64200,190987,1613
64200,5,64200,191016,1584
64200,1,64200,191024,1576
64200,4,64200,190988,1612
64200,6,64200,191021,1579
64200,10,64200,191021,1579
64200,8,64200,191038,1562
72100,3,72100,214612,1688
72100,4,72100,214608,1692
72100,7,72100,214599,1701
72100,9,72100,214626,1674
72100,2,72100,214595,1705
72100,8,72100,214651,1649
72100,5,72100,214666,1634
72100,6,72100,214619,1681
72100,1,72100,214603,1697
72100,10,72100,214639,1661
63200,10,63200,188001,1599
63200,1,63200,187955,1645
63200,4,63200,188012,1588
63200,8,63200,188029,1571
63200,7,63200,188031,1569
63200,9,63200,188019,1581
63200,6,63200,188013,1587
63200,3,63200,188022,1578
63200,5,63200,188099,1501
63200,2,63200,187996,1604
73100,9,73100,217617,1683
73100,2,73100,217676,1624
73100,7,73100,217573,1727
73100,6,73100,217678,1622
73100,1,73100,217605,1695
73100,8,73100,217591,1709
73100,5,73100,217612,1688
73100,10,73100,217596,1704
73100,3,73100,217631,1669
73100,4,73100,217575,1725
74100,1,74100,220574,1726
74100,2,74100,220588,1712
74100,5,74100,220559,1741
74100,7,74100,220638,1662
74100,6,74100,220707,1593
74100,9,74100,220618,1682
74100,10,74100,220588,1712
74100,8,74100,220659,1641
74100,3,74100,220589,1711
74100,4,74100,220528,1772
76100,4,76100,226562,1738
76100,3,76100,226539,1761
76100,6,76100,226600,1700
76100,7,76100,226543,1757
76100,1,76100,226603,1697
76100,9,76100,226552,1748
76100,5,76100,226589,1711
76100,8,76100,226600,1700
76100,2,76100,226527,1773
76100,10,76100,226553,1747
67200,2,67200,200015,1585
67200,10,67200,200042,1558
67200,5,67200,199965,1635
67200,6,67200,199945,1655
67200,4,67200,199978,1622
67200,7,67200,199981,1619
67200,3,67200,199974,1626
67200,8,67200,200001,1599
67200,9,67200,199916,1684
67200,1,67200,199993,1607
75100,10,75100,223569,1731
75100,9,75100,223575,1725
75100,8,75100,223559,1741
75100,2,75100,223550,1750
75100,1,75100,223638,1662
75100,5,75100,223619,1681
75100,4,75100,223637,1663
75100,7,75100,223567,1733
75100,6,75100,223610,1690
75100,3,75100,223579,1721
65200,1,65200,193977,1623
65200,4,65200,193950,1650
65200,8,65200,193992,1608
65200,6,65200,194028,1572
65200,10,65200,194012,1588
65200,9,65200,194007,1593
65200,5,65200,194034,1566
65200,2,65200,193975,1625
65200,3,65200,194019,1581
65200,7,65200,193970,1630
66200,2,66200,197042,1558
66200,3,66200,197058,1542
66200,4,66200,196978,1622
66200,10,66200,196932,1668
66200,5,66200,197034,1566
66200,6,66200,197025,1575
66200,1,66200,197023,1577
66200,7,66200,197047,1553
66200,8,66200,196979,1621
66200,9,66200,196955,1645
77100,6,77100,229572,1728
77100,3,77100,229562,1738
77100,9,77100,229535,1765
77100,10,77100,229576,1724
77100,2,77100,229626,1674
77100,5,77100,229561,1739
77100,4,77100,229546,1754
77100,1,77100,229550,1750
77100,8,77100,229523,1777
77100,7,77100,229567,1733
78100,4,78100,232565,1735
78100,6,78100,232554,1746
78100,1,78100,232518,1782
78100,3,78100,232560,1740
78100,2,78100,232513,1787
78100,10,78100,232653,1647
78100,8,78100,232571,1729
78100,5,78100,232559,1741
78100,7,78100,232557,1743
78100,9,78100,232532,1768
68200,1,68200,202999,1601
68200,8,68200,203033,1567
68200,7,68200,203005,1595
68200,3,68200,202983,1617
68200,10,68200,202983,1617
68200,2,68200,202983,1617
68200,5,68200,202896,1704
68200,9,68200,202950,1650
68200,4,68200,202977,1623
68200,6,68200,202983,1617
70200,4,70200,208987,1613
70200,10,70200,208952,1648
70200,9,70200,208949,1651
70200,5,70200,208933,1667
70200,7,70200,208943,1657
70200,2,70200,208972,1628
70200,8,70200,208951,1649
70200,3,70200,208958,1642
70200,6,70200,209060,1540
70200,1,70200,208938,1662
64300,6,64300,191348,1552
64300,5,64300,191305,1595
64300,2,64300,191334,1566
64300,4,64300,191321,1579
64300,1,64300,191344,1556
64300,9,64300,191342,1558
64300,7,64300,191377,1523
64300,3,64300,191323,1577
64300,10,64300,191319,1581
64300,8,64300,191303,1597
71200,9,71200,211921,1679
71200,10,71200,211959,1641
71200,1,71200,211934,1666
71200,5,71200,211919,1681
71200,4,71200,211929,1671
71200,8,71200,211909,1691
71200,7,71200,211861,1739
71200,3,71200,212007,1593
71200,2,71200,211933,1667
71200,6,71200,211837,1763
80100,10,80100,238490,1810
80100,7,80100,238588,1712
80100,1,80100,238620,1680
80100,5,80100,238613,1687
80100,8,80100,238508,1792
80100,6,80100,238571,1729
80100,4,80100,238506,1794
80100,9,80100,238514,1786
80100,3,80100,238491,1809
80100,2,80100,238523,1777
81100,4,81100,241561,1739
81100,3,81100,241558,1742
81100,8,81100,241505,1795
81100,5,81100,241440,1860
81100,1,81100,241527,1773
81100,7,81100,241531,1769
81100,9,81100,241470,1830
81100,6,81100,241531,1769
81100,10,81100,241540,1760
81100,2,81100,241558,1742
69200,10,69200,205964,1636
69200,8,69200,205997,1603
69200,7,69200,205940,1660
69200,3,69200,205967,1633
69200,1,69200,205960,1640
69200,2,69200,205933,1667
69200,6,69200,205930,1670
69200,4,69200,205994,1606
69200,5,69200,205943,1657
69200,9,69200,206022,1578
79100,2,79100,235568,1732
79100,5,79100,235594,1706
79100,3,79100,235601,1699
79100,4,79100,235575,1725
79100,1,79100,235595,1705
79100,9,79100,235535,1765
79100,8,79100,235556,1744
79100,10,79100,235506,1794
79100,6,79100,235521,1779
79100,7,79100,235476,1824
63300,5,63300,188328,1572
63300,1,63300,188355,1545
63300,10,63300,188374,1526
63300,3,63300,188297,1603
63300,7,63300,188335,1565
63300,8,63300,188313,1587
63300,9,63300,188308,1592
63300,6,63300,188400,1500
63300,2,63300,188335,1565
63300,4,63300,188322,1578
72200,8,72200,214922,1678
72200,1,72200,214906,1694
72200,10,72200,214859,1741
72200,9,72200,214941,1659
72200,6,72200,214903,1697
72200,7,72200,214910,1690
72200,3,72200,214987,1613
72200,2,72200,214902,1698
72200,5,72200,214870,1730
72200,4,72200,214930,1670
82100,6,82100,244479,1821
82100,8,82100,244512,1788
82100,10,82100,244500,1800
82100,9,82100,244467,1833
82100,1,82100,244506,1794
82100,3,82100,244520,1780
82100,7,82100,244577,1723
82100,5,82100,244541,1759
82100,4,82100,244496,1804
82100,2,82100,244482,1818
73200,5,73200,217922,1678
73200,10,73200,217939,1661
73200,8,73200,217893,1707
73200,6,73200,217882,1718
73200,7,73200,217927,1673
73200,1,73200,217873,1727
73200,2,73200,217966,1634
73200,9,73200,217900,1700
73200,3,73200,217914,1686
73200,4,73200,217946,1654
67300,9,67300,200274,1626
67300,3,67300,200310,1590
67300,7,67300,200242,1658
67300,1,67300,200298,1602
67300,5,67300,200293,1607
67300,8,67300,200257,1643
67300,2,67300,200301,1599
67300,6,67300,200300,1600
67300,4,67300,200269,1631
67300,10,67300,200312,1588
65300,5,65300,194336,1564
65300,8,65300,194253,1647
65300,3,65300,194314,1586
65300,1,65300,194350,1550
65300,6,65300,194319,1581
65300,4,65300,194416,1484
65300,9,65300,194293,1607
65300,2,65300,194282,1618
65300,7,65300,194302,1598
65300,10,65300,194346,1554
74200,8,74200,220930,1670
74200,10,74200,220924,1676
74200,1,74200,220974,1626
74200,3,74200,220869,1731
74200,2,74200,220905,1695
74200,7,74200,220923,1677
74200,9,74200,220936,1664
74200,4,74200,220883,1717
74200,5,74200,220918,1682
74200,6,74200,220886,1714
66300,1,66300,197319,1581
66300,6,66300,197309,1591
66300,10,66300,197300,1600
66300,9,66300,197307,1593
66300,5,66300,197280,1620
66300,7,66300,197260,1640
66300,4,66300,197301,1599
66300,2,66300,197292,1608
66300,8,66300,197270,1630
66300,3,66300,197300,1600
64400,1,64400,191634,1566
64400,9,64400,191616,1584
64400,7,64400,191590,1610
64400,2,64400,191655,1545
64400,4,64400,191615,1585
64400,10,64400,191569,1631
64400,8,64400,191595,1605
64400,6,64400,191614,1586
64400,3,64400,191647,1553
64400,5,64400,191668,1532
76200,6,76200,226901,1699
76200,5,76200,226882,1718
76200,1,76200,226941,1659
76200,7,76200,226791,1809
