N,iteration,monomers,imines,aldehydes
88800,6,88800,264533,1867
88800,7,88800,264508,1892
88800,9,88800,264559,1841
88800,1,88800,264537,1863
98400,1,98400,293288,1912
98400,9,98400,293162,2038
98400,3,98400,293257,1943
98400,5,98400,293222,1978
98400,4,98400,293221,1979
98400,6,98400,293196,2004
98400,10,98400,293251,1949
98400,7,98400,293285,1915
98400,2,98400,293249,1951
98400,8,98400,293192,2008
99400,7,99400,296252,1948
99400,6,99400,296179,2021
99400,1,99400,296258,1942
99400,10,99400,296236,1964
99400,9,99400,296249,1951
99400,8,99400,296198,2002
99400,2,99400,296259,1941
99400,4,99400,296199,2001
99400,5,99400,296218,1982
99400,3,99400,296243,1957
89800,2,89800,267539,1861
89800,1,89800,267527,1873
89800,10,89800,267478,1922
89800,6,89800,267562,1838
89800,5,89800,267551,1849
89800,4,89800,267477,1923
89800,7,89800,267572,1828
89800,8,89800,267500,1900
89800,3,89800,267559,1841
89800,9,89800,267539,1861
98500,2,98500,293566,1934
98500,8,98500,293602,1898
98500,5,98500,293516,1984
98500,4,98500,293517,1983
98500,6,98500,293571,1929
98500,3,98500,293493,2007
98500,10,98500,293532,1968
98500,1,98500,293554,1946
98500,7,98500,293521,1979
98500,9,98500,293482,2018
99500,3,99500,296521,1979
99500,10,99500,296514,1986
99500,2,99500,296499,2001
99500,5,99500,296501,1999
99500,8,99500,296506,1994
99500,1,99500,296546,1954
99500,6,99500,296514,1986
99500,7,99500,296535,1965
99500,4,99500,296514,1986
99500,9,99500,296505,1995
88900,6,88900,264864,1836
88900,5,88900,264877,1823
88900,8,88900,264835,1865
88900,3,88900,264819,1881
88900,10,88900,264809,1891
88900,4,88900,264839,1861
88900,2,88900,264790,1910
88900,7,88900,264853,1847
88900,9,88900,264754,1946
88900,1,88900,264815,1885
98600,5,98600,293826,1974
98600,9,98600,293830,1970
98600,8,98600,293782,2018
98600,3,98600,293835,1965
98600,2,98600,293797,2003
98600,4,98600,293835,1965
98600,7,98600,293810,1990
98600,1,98600,293806,1994
98600,6,98600,293874,1926
98600,10,98600,293808,1992
89900,4,89900,267813,1887
89900,9,89900,267829,1871
89900,7,89900,267843,1857
89900,10,89900,267857,1843
89900,2,89900,267887,1813
89900,8,89900,267835,1865
89900,3,89900,267789,1911
89900,6,89900,267758,1942
89900,1,89900,267887,1813
89900,5,89900,267821,1879
99600,1,99600,296849,1951
99600,9,99600,296870,1930
99600,8,99600,296882,1918
99600,6,99600,296837,1963
99600,4,99600,296823,1977
99600,2,99600,296867,1933
99600,5,99600,296836,1964
99600,7,99600,296806,1994
99600,10,99600,296813,1987
99600,3,99600,296775,2025
98700,1,98700,294080,2020
98700,2,98700,294135,1965
98700,5,98700,294156,1944
98700,4,98700,294079,2021
98700,3,98700,294192,1908
98700,6,98700,294109,1991
98700,10,98700,294180,1920
98700,9,98700,294134,1966
98700,7,98700,294187,1913
98700,8,98700,294070,2030
99700,3,99700,297153,1947
99700,4,99700,297109,1991
99700,7,99700,297085,2015
99700,1,99700,297066,2034
99700,8,99700,297163,1937
99700,9,99700,297064,2036
99700,6,99700,297128,1972
99700,10,99700,297111,1989
99700,5,99700,297173,1927
99700,2,99700,297042,2058
98800,3,98800,294393,2007
98800,9,98800,294487,1913
98800,6,98800,294477,1923
98800,7,98800,294441,1959
98800,1,98800,294396,2004
98800,4,98800,294383,2017
98800,5,98800,294404,1996
98800,10,98800,294507,1893
98800,8,98800,294433,1967
98800,2,98800,294444,1956
21000,6,21000,62098,902
21000,7,21000,62048,952
21000,3,21000,62101,899
21000,1,21000,62085,915
21000,9,21000,62134,866
21000,4,21000,62117,883
21000,5,21000,62094,906
21000,10,21000,62089,911
21000,8,21000,62063,937
21000,2,21000,62114,886
23000,1,23000,68102,898
23000,3,23000,68129,871
23000,2,23000,68058,942
23000,10,23000,68021,979
23000,9,23000,68100,900
23000,6,23000,68064,936
23000,5,23000,68081,919
23000,4,23000,68035,965
23000,7,23000,68091,909
23000,8,23000,68074,926
22000,8,22000,65044,956
22000,6,22000,65071,929
22000,7,22000,65086,914
22000,1,22000,65104,896
22000,3,22000,65117,883
22000,10,22000,65103,897
22000,9,22000,65109,891
22000,4,22000,65045,955
22000,5,22000,65080,920
22000,2,22000,65045,955
19000,9,19000,56173,827
19000,7,19000,56172,828
19000,3,19000,56192,808
19000,10,19000,56173,827
19000,4,19000,56128,872
19000,6,19000,56155,845
19000,8,19000,56144,856
19000,2,19000,56186,814
19000,1,19000,56117,883
19000,5,19000,56108,892
24000,10,24000,71058,942
24000,5,24000,71053,947
24000,8,24000,71076,924
24000,3,24000,71039,961
24000,9,24000,71063,937
24000,6,24000,71018,982
24000,4,24000,71040,960
24000,1,24000,71043,957
24000,2,24000,70936,1064
24000,7,24000,71034,966
25000,7,25000,74038,962
25000,9,25000,73988,1012
25000,2,25000,73990,1010
25000,1,25000,74037,963
25000,6,25000,74044,956
25000,3,25000,74021,979
25000,5,25000,74083,917
25000,10,25000,74022,978
25000,8,25000,74028,972
25000,4,25000,73960,1040
20000,4,20000,59151,849
20000,8,20000,59133,867
20000,5,20000,59130,870
20000,7,20000,59132,868
20000,2,20000,59140,860
20000,1,20000,59154,846
20000,6,20000,59137,863
20000,10,20000,59144,856
20000,9,20000,59058,942
20000,3,20000,59123,877
21200,2,21200,62719,881
21200,5,21200,62638,962
21200,6,21200,62628,972
21200,3,21200,62691,909
33000,5,33000,97862,1138
33000,9,33000,97886,1114
33000,10,33000,97892,1108
33000,1,33000,97869,1131
33000,2,33000,97895,1105
33000,3,33000,97863,1137
33000,8,33000,97861,1139
33000,6,33000,97867,1133
19100,7,19100,56470,830
19100,3,19100,56412,888
19100,5,19100,56482,818
19100,1,19100,56475,825
19100,2,19100,56452,848
19100,6,19100,56442,858
19100,4,19100,56458,842
19100,9,19100,56455,845
19100,8,19100,56444,856
19100,10,19100,56443,857
23200,3,23200,68686,914
23200,1,23200,68655,945
23200,8,23200,68625,975
23200,6,23200,68652,948
23200,7,23200,68692,908
23200,4,23200,68684,916
23200,2,23200,68648,952
23200,10,23200,68696,904
23200,9,23200,68622,978
23200,5,23200,68615,985
27100,3,27100,80322,978
27100,1,27100,80290,1010
27100,9,27100,80303,997
27100,7,27100,80274,1026
27100,6,27100,80291,1009
27100,2,27100,80273,1027
27100,4,27100,80322,978
27100,8,27100,80279,1021
27100,10,27100,80297,1003
27100,5,27100,80228,1072
22200,10,22200,65701,899
22200,2,22200,65690,910
22200,4,22200,65642,958
22200,3,22200,65717,883
22200,8,22200,65665,935
22200,9,22200,65665,935
22200,6,22200,65683,917
22200,1,22200,65689,911
22200,5,22200,65697,903
22200,7,22200,65689,911
20100,2,20100,59428,872
20100,7,20100,59417,883
20100,1,20100,59401,899
20100,3,20100,59422,878
20100,4,20100,59385,915
20100,5,20100,59436,864
20100,9,20100,59426,874
20100,8,20100,59441,859
20100,6,20100,59474,826
20100,10,20100,59399,901
99800,3,99800,297465,1935
99800,1,99800,297343,2057
99800,9,99800,297457,1943
99800,6,99800,297408,1992
99800,7,99800,297431,1969
99800,8,99800,297400,2000
34000,7,34000,100889,1111
34000,6,34000,100906,1094
34000,2,34000,100858,1142
34000,9,34000,100863,1137
34000,4,34000,100911,1089
34000,3,34000,100838,1162
34000,10,34000,100871,1129
34000,8,34000,100854,1146
34000,1,34000,100835,1165
34000,5,34000,100831,1169
28100,8,28100,83292,1008
28100,5,28100,83307,993
28100,1,28100,83246,1054
28100,7,28100,83226,1074
28100,6,28100,83280,1020
28100,2,28100,83250,1050
28100,10,28100,83268,1032
28100,3,28100,83268,1032
28100,9,28100,83270,1030
28100,4,28100,83230,1070
26100,9,26100,77283,1017
26100,5,26100,77325,975
26100,4,26100,77298,1002
26100,6,26100,77275,1025
26100,8,26100,77293,1007
26100,1,26100,77247,1053
26100,3,26100,77263,1037
26100,7,26100,77322,978
26100,2,26100,77279,1021
26100,10,26100,77225,1075
24200,7,24200,71649,951
24200,10,24200,71684,916
24200,1,24200,71627,973
24200,8,24200,71656,944
24200,9,24200,71627,973
24200,4,24200,71695,905
24200,3,24200,71658,942
24200,2,24200,71668,932
24200,5,24200,71643,957
24200,6,24200,71610,990
21300,8,21300,62993,907
21300,1,21300,63020,880
21300,4,21300,62981,919
21300,3,21300,62991,909
21300,6,21300,62994,906
21300,9,21300,62995,905
21300,2,21300,62980,920
21300,7,21300,62995,905
21300,10,21300,62993,907
21300,5,21300,63004,896
25200,1,25200,74620,980
25200,3,25200,74652,948
25200,7,25200,74627,973
25200,4,25200,74639,961
25200,5,25200,74609,991
25200,9,25200,74632,968
25200,8,25200,74634,966
25200,2,25200,74635,965
25200,10,25200,74573,1027
25200,6,25200,74610,990
23300,8,23300,68970,930
23300,3,23300,68922,978
23300,9,23300,68946,954
23300,1,23300,68928,972
23300,2,23300,69000,900
23300,10,23300,68985,915
23300,4,23300,68968,932
23300,5,23300,68947,953
23300,6,23300,68962,938
23300,7,23300,68942,958
29100,5,29100,86224,1076
29100,6,29100,86265,1035
29100,2,29100,86260,1040
29100,7,29100,86257,1043
29100,3,29100,86240,1060
29100,9,29100,86225,1075
29100,8,29100,86258,1042
